LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
1618,Jul,20,23:37:40,combo,sshd(pam_unix),3308.0,check pass; user unknown,E27,check pass; user unknown
1619,Jul,20,23:37:40,combo,sshd(pam_unix),3308.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
1620,Jul,20,23:37:46,combo,sshd(pam_unix),3313.0,check pass; user unknown,E27,check pass; user unknown
1621,Jul,20,23:37:46,combo,sshd(pam_unix),3313.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
1622,Jul,20,23:37:46,combo,sshd(pam_unix),3312.0,check pass; user unknown,E27,check pass; user unknown
1623,Jul,20,23:37:46,combo,sshd(pam_unix),3312.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,E16,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>
1624,Jul,21,01:30:45,combo,sshd(pam_unix),3489.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1625,Jul,21,01:30:49,combo,sshd(pam_unix),3493.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1626,Jul,21,01:30:50,combo,sshd(pam_unix),3488.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1627,Jul,21,01:30:50,combo,sshd(pam_unix),3487.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1628,Jul,21,04:11:26,combo,su(pam_unix),4170.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
1629,Jul,21,04:11:27,combo,su(pam_unix),4170.0,session closed for user cyrus,E101,session closed for user <*>
1630,Jul,21,04:11:28,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
1631,Jul,21,04:16:55,combo,su(pam_unix),4540.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
1632,Jul,21,04:16:55,combo,su(pam_unix),4540.0,session closed for user news,E101,session closed for user <*>
1633,Jul,21,09:04:41,combo,ftpd,5033.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1634,Jul,21,09:04:41,combo,ftpd,5032.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1635,Jul,21,09:04:41,combo,ftpd,5030.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1636,Jul,21,09:04:41,combo,ftpd,5029.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1637,Jul,21,09:04:41,combo,ftpd,5018.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1638,Jul,21,09:04:41,combo,ftpd,5017.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1639,Jul,21,09:04:41,combo,ftpd,5016.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1640,Jul,21,09:04:41,combo,ftpd,5019.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1641,Jul,21,09:04:41,combo,ftpd,5022.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1642,Jul,21,09:04:41,combo,ftpd,5023.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1643,Jul,21,09:04:41,combo,ftpd,5024.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1644,Jul,21,09:04:41,combo,ftpd,5025.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1645,Jul,21,09:04:41,combo,ftpd,5028.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1646,Jul,21,09:04:41,combo,ftpd,5031.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1647,Jul,21,09:04:41,combo,ftpd,5020.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1648,Jul,21,09:04:41,combo,ftpd,5021.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1649,Jul,21,09:04:41,combo,ftpd,5027.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1650,Jul,21,09:04:41,combo,ftpd,5026.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1651,Jul,21,09:04:41,combo,ftpd,5035.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1652,Jul,21,09:04:41,combo,ftpd,5037.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1653,Jul,21,09:04:41,combo,ftpd,5034.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1654,Jul,21,09:04:41,combo,ftpd,5036.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005,E29,connection from <*> (<*>) at <*>
1655,Jul,21,09:04:43,combo,ftpd,5038.0,connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005,E29,connection from <*> (<*>) at <*>
1656,Jul,21,15:18:30,combo,sshd(pam_unix),5587.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1657,Jul,21,15:18:30,combo,sshd(pam_unix),5586.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1658,Jul,22,04:07:46,combo,su(pam_unix),7106.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
1659,Jul,22,04:07:47,combo,su(pam_unix),7106.0,session closed for user cyrus,E101,session closed for user <*>
1660,Jul,22,04:07:47,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
1661,Jul,22,04:15:14,combo,su(pam_unix),11756.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
1662,Jul,22,04:15:14,combo,su(pam_unix),11756.0,session closed for user news,E101,session closed for user <*>
1663,Jul,22,09:27:24,combo,ftpd,12294.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1664,Jul,22,09:27:24,combo,ftpd,12290.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1665,Jul,22,09:27:24,combo,ftpd,12296.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1666,Jul,22,09:27:24,combo,ftpd,12297.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1667,Jul,22,09:27:24,combo,ftpd,12291.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1668,Jul,22,09:27:24,combo,ftpd,12293.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1669,Jul,22,09:27:24,combo,ftpd,12295.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1670,Jul,22,09:27:24,combo,ftpd,12292.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1671,Jul,22,09:27:24,combo,ftpd,12282.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1672,Jul,22,09:27:24,combo,ftpd,12288.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1673,Jul,22,09:27:24,combo,ftpd,12284.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1674,Jul,22,09:27:24,combo,ftpd,12279.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1675,Jul,22,09:27:24,combo,ftpd,12285.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1676,Jul,22,09:27:24,combo,ftpd,12286.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1677,Jul,22,09:27:24,combo,ftpd,12278.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1678,Jul,22,09:27:24,combo,ftpd,12277.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1679,Jul,22,09:27:24,combo,ftpd,12280.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1680,Jul,22,09:27:24,combo,ftpd,12289.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1681,Jul,22,09:27:24,combo,ftpd,12281.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1682,Jul,22,09:27:24,combo,ftpd,12283.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1683,Jul,22,09:27:24,combo,ftpd,12287.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1684,Jul,22,09:27:24,combo,ftpd,12298.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1685,Jul,22,09:27:24,combo,ftpd,12299.0,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005,E29,connection from <*> (<*>) at <*>
1686,Jul,22,19:29:09,combo,ftpd,13152.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1687,Jul,22,19:29:09,combo,ftpd,13150.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1688,Jul,22,19:29:09,combo,ftpd,13147.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1689,Jul,22,19:29:09,combo,ftpd,13149.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1690,Jul,22,19:29:09,combo,ftpd,13148.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1691,Jul,22,19:29:09,combo,ftpd,13151.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1692,Jul,22,19:29:09,combo,ftpd,13153.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1693,Jul,22,19:29:09,combo,ftpd,13141.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1694,Jul,22,19:29:09,combo,ftpd,13146.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1695,Jul,22,19:29:09,combo,ftpd,13140.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1696,Jul,22,19:29:09,combo,ftpd,13142.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1697,Jul,22,19:29:09,combo,ftpd,13143.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1698,Jul,22,19:29:09,combo,ftpd,13145.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1699,Jul,22,19:29:09,combo,ftpd,13144.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1700,Jul,22,19:29:09,combo,ftpd,13154.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1701,Jul,22,19:29:09,combo,ftpd,13155.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1702,Jul,22,19:29:09,combo,ftpd,13156.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1703,Jul,22,19:29:09,combo,ftpd,13157.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1704,Jul,22,19:29:09,combo,ftpd,13158.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1705,Jul,22,19:29:09,combo,ftpd,13159.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1706,Jul,22,19:29:09,combo,ftpd,13160.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1707,Jul,22,19:29:09,combo,ftpd,13161.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,E29,connection from <*> (<*>) at <*>
1708,Jul,22,19:29:10,combo,ftpd,13162.0,connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,E29,connection from <*> (<*>) at <*>
1709,Jul,23,04:09:35,combo,su(pam_unix),14314.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
1710,Jul,23,04:09:36,combo,su(pam_unix),14314.0,session closed for user cyrus,E101,session closed for user <*>
1711,Jul,23,04:09:37,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
1712,Jul,23,04:15:13,combo,su(pam_unix),14692.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
1713,Jul,23,04:15:13,combo,su(pam_unix),14692.0,session closed for user news,E101,session closed for user <*>
1714,Jul,23,11:46:41,combo,sshd(pam_unix),15385.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1715,Jul,23,20:04:41,combo,sshd(pam_unix),16159.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1716,Jul,23,20:04:41,combo,sshd(pam_unix),16158.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1717,Jul,23,20:04:41,combo,sshd(pam_unix),16156.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1718,Jul,23,20:04:41,combo,sshd(pam_unix),16157.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1719,Jul,23,20:04:41,combo,sshd(pam_unix),16162.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1720,Jul,23,20:04:41,combo,sshd(pam_unix),16155.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1721,Jul,23,20:04:41,combo,sshd(pam_unix),16160.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1722,Jul,23,20:04:41,combo,sshd(pam_unix),16154.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1723,Jul,23,20:04:42,combo,sshd(pam_unix),16161.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1724,Jul,23,20:04:42,combo,sshd(pam_unix),16153.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1725,Jul,24,02:38:22,combo,ftpd,16773.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1726,Jul,24,02:38:22,combo,ftpd,16789.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1727,Jul,24,02:38:22,combo,ftpd,16783.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1728,Jul,24,02:38:22,combo,ftpd,16792.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1729,Jul,24,02:38:22,combo,ftpd,16784.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1730,Jul,24,02:38:22,combo,ftpd,16781.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1731,Jul,24,02:38:22,combo,ftpd,16786.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1732,Jul,24,02:38:22,combo,ftpd,16788.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1733,Jul,24,02:38:22,combo,ftpd,16785.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1734,Jul,24,02:38:22,combo,ftpd,16790.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1735,Jul,24,02:38:22,combo,ftpd,16780.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1736,Jul,24,02:38:22,combo,ftpd,16779.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1737,Jul,24,02:38:22,combo,ftpd,16782.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1738,Jul,24,02:38:22,combo,ftpd,16787.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1739,Jul,24,02:38:22,combo,ftpd,16774.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1740,Jul,24,02:38:22,combo,ftpd,16772.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1741,Jul,24,02:38:22,combo,ftpd,16775.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1742,Jul,24,02:38:22,combo,ftpd,16778.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1743,Jul,24,02:38:22,combo,ftpd,16776.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1744,Jul,24,02:38:22,combo,ftpd,16777.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1745,Jul,24,02:38:22,combo,ftpd,16791.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1746,Jul,24,02:38:22,combo,ftpd,16793.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1747,Jul,24,02:38:22,combo,ftpd,16794.0,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,E29,connection from <*> (<*>) at <*>
1748,Jul,24,02:38:23,combo,ftpd,16781.0,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E9,"ANONYMOUS FTP LOGIN FROM <*>, (anonymous)"
1749,Jul,24,02:38:23,combo,ftpd,16782.0,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)",E9,"ANONYMOUS FTP LOGIN FROM <*>, (anonymous)"
1750,Jul,24,04:20:19,combo,su(pam_unix),17283.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
1751,Jul,24,04:20:19,combo,su(pam_unix),17283.0,session closed for user cyrus,E101,session closed for user <*>
1752,Jul,24,04:20:21,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded
1753,Jul,24,04:20:26,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded
1754,Jul,24,04:20:42,combo,syslogd 1.4.1,,restart.,E90,restart.
1755,Jul,24,04:20:42,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
1756,Jul,24,04:33:57,combo,su(pam_unix),21805.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
1757,Jul,24,04:33:58,combo,su(pam_unix),21805.0,session closed for user news,E101,session closed for user <*>
1758,Jul,24,08:31:57,combo,sshd(pam_unix),22185.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1759,Jul,24,08:31:57,combo,sshd(pam_unix),22184.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1760,Jul,24,08:31:59,combo,sshd(pam_unix),22188.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1761,Jul,24,08:31:59,combo,sshd(pam_unix),22189.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1762,Jul,24,08:31:59,combo,sshd(pam_unix),22191.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
1763,Jul,24,13:46:32,combo,ftpd,22655.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1764,Jul,24,13:46:32,combo,ftpd,22652.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1765,Jul,24,13:46:32,combo,ftpd,22658.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1766,Jul,24,13:46:32,combo,ftpd,22653.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1767,Jul,24,13:46:32,combo,ftpd,22657.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1768,Jul,24,13:46:32,combo,ftpd,22659.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1769,Jul,24,13:46:32,combo,ftpd,22656.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1770,Jul,24,13:46:32,combo,ftpd,22651.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1771,Jul,24,13:46:32,combo,ftpd,22654.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,connection from <*> (<*>) at <*>
1772,Jul,24,13:46:34,combo,ftpd,22660.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1773,Jul,24,13:46:34,combo,ftpd,22661.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1774,Jul,24,13:46:34,combo,ftpd,22662.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1775,Jul,24,13:46:34,combo,ftpd,22663.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1776,Jul,24,13:46:34,combo,ftpd,22665.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1777,Jul,24,13:46:34,combo,ftpd,22666.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1778,Jul,24,13:46:34,combo,ftpd,22667.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1779,Jul,24,13:46:34,combo,ftpd,22664.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1780,Jul,24,13:46:34,combo,ftpd,22668.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,connection from <*> (<*>) at <*>
1781,Jul,24,13:46:35,combo,ftpd,22669.0,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,E29,connection from <*> (<*>) at <*>
1782,Jul,25,04:03:58,combo,su(pam_unix),24312.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
1783,Jul,25,04:03:59,combo,su(pam_unix),24312.0,session closed for user cyrus,E101,session closed for user <*>
1784,Jul,25,04:04:00,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
1785,Jul,25,04:09:32,combo,su(pam_unix),24683.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
