Date,Time,Level,Component,Content,EventId,EventTemplate
17/06/09,20:11:09,INFO,executor.Executor,Running task 20.0 in stage 27.0 (TID 1260),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.Executor,Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 14, init = 26, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 13, init = 25, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_20 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1261,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 21.0 in stage 27.0 (TID 1261),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.Executor,Finished task 19.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 16, init = 25, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1262,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 22.0 in stage 27.0 (TID 1262),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1263,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_21 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,executor.Executor,Running task 23.0 in stage 27.0 (TID 1263),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1264,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 24.0 in stage 27.0 (TID 1264),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_22 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_24 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_23 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 17, init = 22, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1265,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 25.0 in stage 27.0 (TID 1265),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.Executor,Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 14, init = 25, finish = 2",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1266,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 26.0 in stage 27.0 (TID 1266),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_25 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,executor.Executor,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_26 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1267,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 27.0 in stage 27.0 (TID 1267),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1268,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 28.0 in stage 27.0 (TID 1268),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1269,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 29.0 in stage 27.0 (TID 1269),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_27 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_28 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_29 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 27, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 35, init = 5, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 34, init = 6, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 34, init = 7, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1270,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 30.0 in stage 27.0 (TID 1270),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1271,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 31.0 in stage 27.0 (TID 1271),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1272,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 32.0 in stage 27.0 (TID 1272),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1273,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 33.0 in stage 27.0 (TID 1273),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_31 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_32 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_33 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_30 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 108, boot = 28, init = 79, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1274,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 34.0 in stage 27.0 (TID 1274),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_34 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = -27, init = 66, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = -28, init = 69, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -24, init = 64, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -15, init = 55, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1275,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 35.0 in stage 27.0 (TID 1275),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.Executor,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1276,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 36.0 in stage 27.0 (TID 1276),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1277,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 37.0 in stage 27.0 (TID 1277),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1278,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 38.0 in stage 27.0 (TID 1278),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_35 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_37 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_38 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_36 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1279,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 39.0 in stage 27.0 (TID 1279),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_39 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 31, init = 9, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 27, init = 11, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 19, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 27, init = 14, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.Executor,Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 17, init = 21, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:09,INFO,executor.Executor,Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1280,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 0.0 in stage 28.0 (TID 1280),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1281,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 1.0 in stage 28.0 (TID 1281),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1282,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 2.0 in stage 28.0 (TID 1282),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1283,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 3.0 in stage 28.0 (TID 1283),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1284,E2,Got assigned task [NUM]
17/06/09,20:11:09,INFO,executor.Executor,Running task 4.0 in stage 28.0 (TID 1284),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:09,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 39,E9,Started reading broadcast variable [NUM]
17/06/09,20:11:09,INFO,storage.MemoryStore,"Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)",E6,"Block [*] stored as bytes in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:10,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 39 took 716 ms,E11,Reading broadcast variable [NUM] took [NUM] ms
17/06/09,20:11:10,INFO,storage.MemoryStore,"Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)",E10,"Block [*] stored as values in memory (estimated size [NUM].[NUM] [*], free [NUM].[NUM] [*])"
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_1 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_4 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_3 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_2 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_0 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -790, init = 829, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = -784, init = 822, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -784, init = 823, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,executor.Executor,Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = -768, init = 809, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,executor.Executor,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,executor.Executor,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 49, boot = -793, init = 841, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1285,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Running task 5.0 in stage 28.0 (TID 1285),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,executor.Executor,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1286,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Running task 6.0 in stage 28.0 (TID 1286),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1287,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,executor.Executor,Running task 7.0 in stage 28.0 (TID 1287),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1288,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Running task 8.0 in stage 28.0 (TID 1288),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_5 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_6 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1289,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Running task 9.0 in stage 28.0 (TID 1289),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_7 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_8 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_9 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 23, init = 15, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 16, init = 24, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,executor.Executor,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 28, finish = 1",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,executor.Executor,Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = 23, init = 16, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 29, finish = 0",E1,"Times: total = [NUM], boot = [NUM], init = [NUM], finish = [NUM]"
17/06/09,20:11:10,INFO,executor.Executor,Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1290,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Running task 10.0 in stage 28.0 (TID 1290),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1291,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Running task 11.0 in stage 28.0 (TID 1291),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1292,E2,Got assigned task [NUM]
17/06/09,20:11:10,INFO,executor.Executor,Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,executor.Executor,Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,E4,Finished task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM]). [NUM] bytes result sent to driver
17/06/09,20:11:10,INFO,executor.Executor,Running task 12.0 in stage 28.0 (TID 1292),E3,Running task [NUM].[NUM] in stage [NUM].[NUM] (TID [NUM])
17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_10 locally,E5,Found block rdd_[NUM]_[NUM] locally
17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1293,E2,Got assigned task [NUM]
